Name,playerid,HR,week_start,week_end
"meadows, parker",678009,1,2024-04-18,2024-04-24
"mead, curtis",678554,1,2024-04-18,2024-04-24
"rafaela, ceddanne",678882,1,2024-04-18,2024-04-24
"schuemann, max",680474,1,2024-04-18,2024-04-24
"palacios, richie",680700,1,2024-04-18,2024-04-24
"gelof, zack",680869,1,2024-04-18,2024-04-24
"cowser, colton",681297,2,2024-04-18,2024-04-24
"pages, andy",681624,2,2024-04-18,2024-04-24
"de la cruz, elly",682829,2,2024-04-18,2024-04-24
"abrams, cj",682928,1,2024-04-18,2024-04-24
"greene, riley",682985,2,2024-04-18,2024-04-24
"henderson, gunnar",683002,2,2024-04-18,2024-04-24
"pasquantino, vinnie",686469,1,2024-04-18,2024-04-24
"lee, korey",686676,1,2024-04-18,2024-04-24
"brennan, will",686823,1,2024-04-18,2024-04-24
"neto, zach",687263,1,2024-04-18,2024-04-24
"chourio, jackson",694192,1,2024-04-18,2024-04-24
"carter, evan",694497,2,2024-04-18,2024-04-24
"yoshida, masataka",807799,1,2024-04-18,2024-04-24
"lee, jung hoo",808982,1,2024-04-18,2024-04-24
"maldonado, martín",455117,1,2024-04-25,2024-05-01
"turner, justin",457759,2,2024-04-25,2024-05-01
"santana, carlos",467793,4,2024-04-25,2024-05-01
"adrianza, ehire",501303,1,2024-04-25,2024-05-01
"pham, tommy",502054,1,2024-04-25,2024-05-01
"altuve, josé",514888,1,2024-04-25,2024-05-01
"freeman, freddie",518692,1,2024-04-25,2024-05-01
"rizzo, anthony",519203,2,2024-04-25,2024-05-01
"stanton, giancarlo",519317,1,2024-04-25,2024-05-01
"pérez, salvador",521692,1,2024-04-25,2024-05-01
"semien, marcus",543760,1,2024-04-25,2024-05-01
"harper, bryce",547180,2,2024-04-25,2024-05-01
"haniger, mitch",571745,1,2024-04-25,2024-05-01
"muncy, max",571970,1,2024-04-25,2024-05-01
"singleton, jon",572138,1,2024-04-25,2024-05-01
"walker, christian",572233,3,2024-04-25,2024-05-01
"yastrzemski, mike",573262,1,2024-04-25,2024-05-01
"contreras, willson",575929,2,2024-04-25,2024-05-01
"castellanos, nick",592206,2,2024-04-25,2024-05-01
"judge, aaron",592450,2,2024-04-25,2024-05-01
"realmuto, j. t.",592663,2,2024-04-25,2024-05-01
"polanco, jorge",593871,1,2024-04-25,2024-05-01
"profar, jurickson",595777,2,2024-04-25,2024-05-01
"lindor, francisco",596019,1,2024-04-25,2024-05-01
"sánchez, gary",596142,1,2024-04-25,2024-05-01
"kepler, max",596146,1,2024-04-25,2024-05-01
"candelario, jeimer",600869,1,2024-04-25,2024-05-01
"urías, ramón",602104,1,2024-04-25,2024-05-01
"caratini, víctor",605170,1,2024-04-25,2024-05-01
"arcia, orlando",606115,1,2024-04-25,2024-05-01
"hernández, teoscar",606192,1,2024-04-25,2024-05-01
"nimmo, brandon",607043,1,2024-04-25,2024-05-01
"ramírez, josé",608070,1,2024-04-25,2024-05-01
"bregman, alex",608324,1,2024-04-25,2024-05-01
"seager, corey",608369,1,2024-04-25,2024-05-01
"winker, jesse",608385,1,2024-04-25,2024-05-01
"murphy, tom",608596,1,2024-04-25,2024-05-01
"newman, kevin",621028,1,2024-04-25,2024-05-01
"stewart, dj",621466,1,2024-04-25,2024-05-01
"nido, tomás",621512,1,2024-04-25,2024-05-01
"alonso, pete",624413,1,2024-04-25,2024-05-01
"trevino, jose",624431,1,2024-04-25,2024-05-01
"soler, jorge",624585,1,2024-04-25,2024-05-01
"cronenworth, jake",630105,2,2024-04-25,2024-05-01
"bauers, jake",641343,1,2024-04-25,2024-05-01
"garver, mitch",641598,2,2024-04-25,2024-05-01
"mcmahon, ryan",641857,1,2024-04-25,2024-05-01
"o'neill, tyler",641933,2,2024-04-25,2024-05-01
"siri, josé",642350,1,2024-04-25,2024-05-01
"adames, willy",642715,3,2024-04-25,2024-05-01
"estrada, thairo",642731,1,2024-04-25,2024-05-01
"benintendi, andrew",643217,3,2024-04-25,2024-05-01
"jansen, danny",643376,3,2024-04-25,2024-05-01
"tauchman, mike",643565,1,2024-04-25,2024-05-01
"naylor, josh",647304,1,2024-04-25,2024-05-01
"toro, abraham",647351,1,2024-04-25,2024-05-01
"urías, luis",649966,1,2024-04-25,2024-05-01
"jiménez, eloy",650391,1,2024-04-25,2024-05-01
"rengifo, luis",650859,2,2024-04-25,2024-05-01
"fairchild, stuart",656413,1,2024-04-25,2024-05-01
"hoskins, rhys",656555,1,2024-04-25,2024-05-01
"joe, connor",656582,1,2024-04-25,2024-05-01
"mullins, cedric",656775,1,2024-04-25,2024-05-01
"schwarber, kyle",656941,2,2024-04-25,2024-05-01
"verdugo, alex",657077,2,2024-04-25,2024-05-01
"ohtani, shohei",660271,1,2024-04-25,2024-05-01
"ruiz, keibert",660688,1,2024-04-25,2024-05-01
"montero, elehuris",660707,2,2024-04-25,2024-05-01
"contreras, william",661388,1,2024-04-25,2024-05-01
"perkins, blake",663368,1,2024-04-25,2024-05-01
"nevin, tyler",663527,4,2024-04-25,2024-05-01
"mountcastle, ryan",663624,2,2024-04-25,2024-05-01
"hayes, ke'bryan",663647,1,2024-04-25,2024-05-01
"tucker, kyle",663656,3,2024-04-25,2024-05-01
"india, jonathan",663697,1,2024-04-25,2024-05-01
"bart, joey",663698,1,2024-04-25,2024-05-01
"grisham, trent",663757,1,2024-04-25,2024-05-01
"vierling, matt",663837,2,2024-04-25,2024-05-01
"lowe, nathaniel",663993,1,2024-04-25,2024-05-01
"france, ty",664034,2,2024-04-25,2024-05-01
"florial, estevan",664314,1,2024-04-25,2024-05-01
"isbel, kyle",664728,1,2024-04-25,2024-05-01
"bohm, alec",664761,1,2024-04-25,2024-05-01
"mendick, danny",664901,1,2024-04-25,2024-05-01
"brown, seth",664913,1,2024-04-25,2024-05-01
"peña, jeremy",665161,1,2024-04-25,2024-05-01
"soto, juan",665742,2,2024-04-25,2024-05-01
"taveras, leody",665750,1,2024-04-25,2024-05-01
"cabrera, oswaldo",665828,1,2024-04-25,2024-05-01
"chisholm, jazz",665862,2,2024-04-25,2024-05-01
"giménez, andrés",665926,1,2024-04-25,2024-05-01
"fermin, freddy",666023,1,2024-04-25,2024-05-01
"kirilloff, alex",666135,1,2024-04-25,2024-05-01
"adell, jo",666176,2,2024-04-25,2024-05-01
"benson, will",666181,1,2024-04-25,2024-05-01
"julien, edouard",666397,2,2024-04-25,2024-05-01
"morel, christopher",666624,1,2024-04-25,2024-05-01
"rosario, eguy",666703,1,2024-04-25,2024-05-01
"garcía, adolis",666969,1,2024-04-25,2024-05-01
"rogers, jake",668670,1,2024-04-25,2024-05-01
"bleday, jj",668709,2,2024-04-25,2024-05-01
"steer, spencer",668715,1,2024-04-25,2024-05-01
"reynolds, bryan",668804,1,2024-04-25,2024-05-01
"mccann, kyle",668832,1,2024-04-25,2024-05-01
"shenton, austin",668853,1,2024-04-25,2024-05-01
"vientos, mark",668901,1,2024-04-25,2024-05-01
"rutschman, adley",668939,2,2024-04-25,2024-05-01
"rojas, josh",668942,2,2024-04-25,2024-05-01
"marsh, brandon",669016,1,2024-04-25,2024-05-01
"langeliers, shea",669127,1,2024-04-25,2024-05-01
"campusano, luis",669134,1,2024-04-25,2024-05-01
"senzel, nick",669222,3,2024-04-25,2024-05-01
"wells, austin",669224,1,2024-04-25,2024-05-01
"smith, will",669257,3,2024-04-25,2024-05-01
"miranda, josé",669304,1,2024-04-25,2024-05-01
"allen, nick",669397,1,2024-04-25,2024-05-01
"smith, josh",669701,2,2024-04-25,2024-05-01
"álvarez, yordan",670541,2,2024-04-25,2024-05-01
"paredes, isaac",670623,1,2024-04-25,2024-05-01
"bailey, patrick",672275,1,2024-04-25,2024-05-01
"kirk, alejandro",672386,1,2024-04-25,2024-05-01
"lopez, otto",672640,1,2024-04-25,2024-05-01
"pérez, wenceel",672761,3,2024-04-25,2024-05-01
"kim, ha-seong",673490,1,2024-04-25,2024-05-01
"wendzel, davis",673995,1,2024-04-25,2024-05-01
"burleson, alec",676475,2,2024-04-25,2024-05-01
"rafaela, ceddanne",678882,1,2024-04-25,2024-05-01
"rojas, johan",679032,1,2024-04-25,2024-05-01
"palacios, richie",680700,1,2024-04-25,2024-05-01
"kwan, steven",680757,1,2024-04-25,2024-05-01
"jeffers, ryan",680777,2,2024-04-25,2024-05-01
"donovan, brendan",680977,1,2024-04-25,2024-05-01
"stott, bryson",681082,2,2024-04-25,2024-05-01
"pages, andy",681624,1,2024-04-25,2024-05-01
"de la cruz, elly",682829,1,2024-04-25,2024-05-01
"abrams, cj",682928,1,2024-04-25,2024-05-01
"greene, riley",682985,2,2024-04-25,2024-05-01
"henderson, gunnar",683002,2,2024-04-25,2024-05-01
"volpe, anthony",683011,1,2024-04-25,2024-05-01
"lee, korey",686676,1,2024-04-25,2024-05-01
"massey, michael",686681,2,2024-04-25,2024-05-01
"brennan, will",686823,2,2024-04-25,2024-05-01
"neto, zach",687263,1,2024-04-25,2024-05-01
"ortiz, joey",687401,1,2024-04-25,2024-05-01
"pauley, graham",688363,1,2024-04-25,2024-05-01
"crow-armstrong, pete",691718,1,2024-04-25,2024-05-01
"schanuel, nolan",694384,1,2024-04-25,2024-05-01
"carter, evan",694497,1,2024-04-25,2024-05-01
"langford, wyatt",694671,1,2024-04-25,2024-05-01
"goodman, hunter",696100,1,2024-04-25,2024-05-01
"pham, tommy",502054,1,2024-05-02,2024-05-08
"freeman, freddie",518692,1,2024-05-02,2024-05-08
"rizzo, anthony",519203,1,2024-05-02,2024-05-08
"stanton, giancarlo",519317,2,2024-05-02,2024-05-08
"pérez, salvador",521692,1,2024-05-02,2024-05-08
"flores, wilmer",527038,1,2024-05-02,2024-05-08
"ozuna, marcell",542303,3,2024-05-02,2024-05-08
"gomes, yan",543228,1,2024-05-02,2024-05-08
"semien, marcus",543760,2,2024-05-02,2024-05-08
"harper, bryce",547180,3,2024-05-02,2024-05-08
"díaz, elías",553869,1,2024-05-02,2024-05-08
"suárez, eugenio",553993,1,2024-05-02,2024-05-08
"arenado, nolan",571448,1,2024-05-02,2024-05-08
"haniger, mitch",571745,1,2024-05-02,2024-05-08
"muncy, max",571970,4,2024-05-02,2024-05-08
"singleton, jon",572138,2,2024-05-02,2024-05-08
"yastrzemski, mike",573262,1,2024-05-02,2024-05-08
"contreras, willson",575929,1,2024-05-02,2024-05-08
"judge, aaron",592450,2,2024-05-02,2024-05-08
"machado, manny",592518,1,2024-05-02,2024-05-08
"pederson, joc",592626,1,2024-05-02,2024-05-08
"renfroe, hunter",592669,1,2024-05-02,2024-05-08
"rosario, eddie",592696,2,2024-05-02,2024-05-08
"merrifield, whit",593160,1,2024-05-02,2024-05-08
"polanco, jorge",593871,1,2024-05-02,2024-05-08
"kiermaier, kevin",595281,1,2024-05-02,2024-05-08
"profar, jurickson",595777,2,2024-05-02,2024-05-08
"hedges, austin",595978,1,2024-05-02,2024-05-08
"lindor, francisco",596019,1,2024-05-02,2024-05-08
"sánchez, gary",596142,2,2024-05-02,2024-05-08
"kepler, max",596146,1,2024-05-02,2024-05-08
"bell, josh",605137,1,2024-05-02,2024-05-08
"arcia, orlando",606115,1,2024-05-02,2024-05-08
"hernández, teoscar",606192,4,2024-05-02,2024-05-08
"marte, ketel",606466,2,2024-05-02,2024-05-08
"nimmo, brandon",607043,2,2024-05-02,2024-05-08
"pillar, kevin",607680,2,2024-05-02,2024-05-08
"stallings, jacob",607732,2,2024-05-02,2024-05-08
"ramírez, josé",608070,2,2024-05-02,2024-05-08
"seager, corey",608369,1,2024-05-02,2024-05-08
"winker, jesse",608385,1,2024-05-02,2024-05-08
"swanson, dansby",621020,1,2024-05-02,2024-05-08
"correa, carlos",621043,1,2024-05-02,2024-05-08
"wisdom, patrick",621550,1,2024-05-02,2024-05-08
"mateo, jorge",622761,2,2024-05-02,2024-05-08
"santander, anthony",623993,2,2024-05-02,2024-05-08
"alonso, pete",624413,1,2024-05-02,2024-05-08
"conforto, michael",624424,1,2024-05-02,2024-05-08
"gordon, nick",624503,2,2024-05-02,2024-05-08
"ibáñez, andy",628451,2,2024-05-02,2024-05-08
"cronenworth, jake",630105,1,2024-05-02,2024-05-08
"bellinger, cody",641355,1,2024-05-02,2024-05-08
"garver, mitch",641598,1,2024-05-02,2024-05-08
"heim, jonah",641680,1,2024-05-02,2024-05-08
"mcmahon, ryan",641857,1,2024-05-02,2024-05-08
"adames, willy",642715,1,2024-05-02,2024-05-08
"estrada, thairo",642731,1,2024-05-02,2024-05-08
"devers, rafael",646240,1,2024-05-02,2024-05-08
"naylor, josh",647304,2,2024-05-02,2024-05-08
"urías, luis",649966,1,2024-05-02,2024-05-08
"jiménez, eloy",650391,1,2024-05-02,2024-05-08
"torres, gleyber",650402,1,2024-05-02,2024-05-08
"castro, willi",650489,1,2024-05-02,2024-05-08
"de la cruz, bryan",650559,3,2024-05-02,2024-05-08
"bouchard, sean",656248,1,2024-05-02,2024-05-08
"hoskins, rhys",656555,1,2024-05-02,2024-05-08
"o'hearn, ryan",656811,1,2024-05-02,2024-05-08
"reetz, jakson",656883,1,2024-05-02,2024-05-08
"schwarber, kyle",656941,1,2024-05-02,2024-05-08
"verdugo, alex",657077,1,2024-05-02,2024-05-08
"dejong, paul",657557,2,2024-05-02,2024-05-08
"laureano, ramón",657656,1,2024-05-02,2024-05-08
"olivares, edward",658668,1,2024-05-02,2024-05-08
"ohtani, shohei",660271,4,2024-05-02,2024-05-08
"acuña, ronald",660670,1,2024-05-02,2024-05-08
"perkins, blake",663368,1,2024-05-02,2024-05-08
"nootbaar, lars",663457,1,2024-05-02,2024-05-08
"hoerner, nico",663538,1,2024-05-02,2024-05-08
"riley, austin",663586,1,2024-05-02,2024-05-08
"larnach, trevor",663616,1,2024-05-02,2024-05-08
"mountcastle, ryan",663624,2,2024-05-02,2024-05-08
"mckenna, ryan",663630,2,2024-05-02,2024-05-08
"tucker, kyle",663656,3,2024-05-02,2024-05-08
"india, jonathan",663697,1,2024-05-02,2024-05-08
"raleigh, cal",663728,3,2024-05-02,2024-05-08
"fortes, nick",663743,1,2024-05-02,2024-05-08
"stephenson, tyler",663886,1,2024-05-02,2024-05-08
"moore, dylan",664238,1,2024-05-02,2024-05-08
"brown, seth",664913,1,2024-05-02,2024-05-08
"clemens, kody",665019,1,2024-05-02,2024-05-08
"peña, jeremy",665161,1,2024-05-02,2024-05-08
"tatís, fernando",665487,1,2024-05-02,2024-05-08
"guerrero, vladimir",665489,1,2024-05-02,2024-05-08
"soto, juan",665742,1,2024-05-02,2024-05-08
"taveras, leody",665750,1,2024-05-02,2024-05-08
"cruz, oneil",665833,2,2024-05-02,2024-05-08
"chisholm, jazz",665862,1,2024-05-02,2024-05-08
"lux, gavin",666158,1,2024-05-02,2024-05-08
"moniak, mickey",666160,1,2024-05-02,2024-05-08
"adell, jo",666176,1,2024-05-02,2024-05-08
"naylor, bo",666310,1,2024-05-02,2024-05-08
"morel, christopher",666624,4,2024-05-02,2024-05-08
"rooker, brent",667670,4,2024-05-02,2024-05-08
"arozarena, randy",668227,3,2024-05-02,2024-05-08
"bleday, jj",668709,1,2024-05-02,2024-05-08
"mccann, kyle",668832,1,2024-05-02,2024-05-08
"rutschman, adley",668939,1,2024-05-02,2024-05-08
"langeliers, shea",669127,3,2024-05-02,2024-05-08
"raley, luke",670042,1,2024-05-02,2024-05-08
"paredes, isaac",670623,1,2024-05-02,2024-05-08
"garcía, luis",671277,2,2024-05-02,2024-05-08
"kelenic, jarred",672284,1,2024-05-02,2024-05-08
"kim, ha-seong",673490,1,2024-05-02,2024-05-08
"westburg, jordan",676059,1,2024-05-02,2024-05-08
"deluca, jonny",676356,1,2024-05-02,2024-05-08
"burleson, alec",676475,1,2024-05-02,2024-05-08
"witt, bobby",677951,1,2024-05-02,2024-05-08
"rafaela, ceddanne",678882,1,2024-05-02,2024-05-08
"jeffers, ryan",680777,2,2024-05-02,2024-05-08
"donovan, brendan",680977,1,2024-05-02,2024-05-08
"outman, james",681546,1,2024-05-02,2024-05-08
"pages, andy",681624,1,2024-05-02,2024-05-08
"fry, david",681807,1,2024-05-02,2024-05-08
"greene, riley",682985,2,2024-05-02,2024-05-08
"carroll, corbin",682998,1,2024-05-02,2024-05-08
"henderson, gunnar",683002,1,2024-05-02,2024-05-08
"volpe, anthony",683011,1,2024-05-02,2024-05-08
"baty, brett",683146,2,2024-05-02,2024-05-08
"busch, michael",683737,1,2024-05-02,2024-05-08
"massey, michael",686681,1,2024-05-02,2024-05-08
"neto, zach",687263,1,2024-05-02,2024-05-08
"ortiz, joey",687401,1,2024-05-02,2024-05-08
"soderstrom, tyler",691016,1,2024-05-02,2024-05-08
"schanuel, nolan",694384,1,2024-05-02,2024-05-08
"harris, brett",695391,3,2024-05-02,2024-05-08
"merrill, jackson",701538,1,2024-05-02,2024-05-08
"mccutchen, andrew",457705,2,2024-05-09,2024-05-15
"santana, carlos",467793,3,2024-05-09,2024-05-15
"martinez, j. d.",502110,2,2024-05-09,2024-05-15
"goldschmidt, paul",502671,2,2024-05-09,2024-05-15
"freeman, freddie",518692,1,2024-05-09,2024-05-15
"grandal, yasmani",518735,2,2024-05-09,2024-05-15
"rizzo, anthony",519203,1,2024-05-09,2024-05-15
"stanton, giancarlo",519317,1,2024-05-09,2024-05-15
"semien, marcus",543760,1,2024-05-09,2024-05-15
"harper, bryce",547180,1,2024-05-09,2024-05-15
"arenado, nolan",571448,1,2024-05-09,2024-05-15
"haniger, mitch",571745,1,2024-05-09,2024-05-15
"hernández, enrique",571771,1,2024-05-09,2024-05-15
"singleton, jon",572138,1,2024-05-09,2024-05-15
"taylor, michael",572191,1,2024-05-09,2024-05-15
"walker, christian",572233,1,2024-05-09,2024-05-15
"yastrzemski, mike",573262,1,2024-05-09,2024-05-15
"canha, mark",592192,1,2024-05-09,2024-05-15
"castellanos, nick",592206,2,2024-05-09,2024-05-15
"judge, aaron",592450,3,2024-05-09,2024-05-15
"pederson, joc",592626,2,2024-05-09,2024-05-15
"rosario, eddie",592696,2,2024-05-09,2024-05-15
"bogaerts, xander",593428,2,2024-05-09,2024-05-15
"profar, jurickson",595777,1,2024-05-09,2024-05-15
"lindor, francisco",596019,1,2024-05-09,2024-05-15
"sánchez, gary",596142,1,2024-05-09,2024-05-15
"kepler, max",596146,1,2024-05-09,2024-05-15
"candelario, jeimer",600869,1,2024-05-09,2024-05-15
"bell, josh",605137,1,2024-05-09,2024-05-15
"betts, mookie",605141,1,2024-05-09,2024-05-15
"arcia, orlando",606115,1,2024-05-09,2024-05-15
"hernández, teoscar",606192,1,2024-05-09,2024-05-15
"marte, ketel",606466,2,2024-05-09,2024-05-15
"nimmo, brandon",607043,1,2024-05-09,2024-05-15
"pillar, kevin",607680,1,2024-05-09,2024-05-15
"ramírez, josé",608070,2,2024-05-09,2024-05-15
"bregman, alex",608324,3,2024-05-09,2024-05-15
"seager, corey",608369,2,2024-05-09,2024-05-15
"meneses, joey",608841,1,2024-05-09,2024-05-15
"ward, taylor",621493,1,2024-05-09,2024-05-15
"wisdom, patrick",621550,1,2024-05-09,2024-05-15
"olson, matt",621566,2,2024-05-09,2024-05-15
"santander, anthony",623993,1,2024-05-09,2024-05-15
"conforto, michael",624424,1,2024-05-09,2024-05-15
"frazier, adam",624428,1,2024-05-09,2024-05-15
"trevino, jose",624431,2,2024-05-09,2024-05-15
"cronenworth, jake",630105,1,2024-05-09,2024-05-15
"bauers, jake",641343,2,2024-05-09,2024-05-15
"bellinger, cody",641355,1,2024-05-09,2024-05-15
"calhoun, willie",641432,1,2024-05-09,2024-05-15
"garver, mitch",641598,1,2024-05-09,2024-05-15
"mcmahon, ryan",641857,1,2024-05-09,2024-05-15
"o'neill, tyler",641933,1,2024-05-09,2024-05-15
"siri, josé",642350,1,2024-05-09,2024-05-15
"estrada, thairo",642731,1,2024-05-09,2024-05-15
"jansen, danny",643376,1,2024-05-09,2024-05-15
"kiner-falefa, isiah",643396,1,2024-05-09,2024-05-15
"tauchman, mike",643565,1,2024-05-09,2024-05-15
"albies, ozzie",645277,1,2024-05-09,2024-05-15
"ford, mike",645801,1,2024-05-09,2024-05-15
"devers, rafael",646240,1,2024-05-09,2024-05-15
"naylor, josh",647304,3,2024-05-09,2024-05-15
"toro, abraham",647351,1,2024-05-09,2024-05-15
"jiménez, eloy",650391,1,2024-05-09,2024-05-15
"torres, gleyber",650402,1,2024-05-09,2024-05-15
"díaz, yandy",650490,2,2024-05-09,2024-05-15
"de la cruz, bryan",650559,1,2024-05-09,2024-05-15
"chapman, matt",656305,1,2024-05-09,2024-05-15
"fairchild, stuart",656413,1,2024-05-09,2024-05-15
"hoskins, rhys",656555,2,2024-05-09,2024-05-15
"joe, connor",656582,3,2024-05-09,2024-05-15
"dejong, paul",657557,1,2024-05-09,2024-05-15
"ohtani, shohei",660271,1,2024-05-09,2024-05-15
"bruján, vidal",660644,1,2024-05-09,2024-05-15
"acuña, ronald",660670,1,2024-05-09,2024-05-15
"contreras, william",661388,1,2024-05-09,2024-05-15
"varsho, daulton",662139,1,2024-05-09,2024-05-15
"jones, jahmai",663330,1,2024-05-09,2024-05-15
"nootbaar, lars",663457,1,2024-05-09,2024-05-15
"hoerner, nico",663538,1,2024-05-09,2024-05-15
"tucker, kyle",663656,2,2024-05-09,2024-05-15
"raleigh, cal",663728,1,2024-05-09,2024-05-15
"lowe, nathaniel",663993,1,2024-05-09,2024-05-15
"france, ty",664034,2,2024-05-09,2024-05-15
"moore, dylan",664238,1,2024-05-09,2024-05-15
"wade, lamonte",664774,1,2024-05-09,2024-05-15
"zavala, seby",664874,1,2024-05-09,2024-05-15
"mccarthy, jake",664983,1,2024-05-09,2024-05-15
"tatís, fernando",665487,1,2024-05-09,2024-05-15
"taveras, leody",665750,1,2024-05-09,2024-05-15
"cruz, oneil",665833,2,2024-05-09,2024-05-15
"giménez, andrés",665926,1,2024-05-09,2024-05-15
"lowe, josh",666139,1,2024-05-09,2024-05-15
"adell, jo",666176,2,2024-05-09,2024-05-15
"benson, will",666181,1,2024-05-09,2024-05-15
"bichette, bo",666182,1,2024-05-09,2024-05-15
"morel, christopher",666624,1,2024-05-09,2024-05-15
"garcía, adolis",666969,2,2024-05-09,2024-05-15
"rooker, brent",667670,1,2024-05-09,2024-05-15
"arozarena, randy",668227,2,2024-05-09,2024-05-15
"bleday, jj",668709,1,2024-05-09,2024-05-15
"reynolds, bryan",668804,1,2024-05-09,2024-05-15
"rutschman, adley",668939,4,2024-05-09,2024-05-15
"campusano, luis",669134,1,2024-05-09,2024-05-15
"suwinski, jack",669261,1,2024-05-09,2024-05-15
"espinal, santiago",669289,1,2024-05-09,2024-05-15
"gorman, nolan",669357,1,2024-05-09,2024-05-15
"raley, luke",670042,2,2024-05-09,2024-05-15
"álvarez, yordan",670541,1,2024-05-09,2024-05-15
"freeman, tyler",671289,1,2024-05-09,2024-05-15
"harris, michael",671739,1,2024-05-09,2024-05-15
"kelenic, jarred",672284,1,2024-05-09,2024-05-15
"moreno, gabriel",672515,1,2024-05-09,2024-05-15
"lopez, otto",672640,2,2024-05-09,2024-05-15
"suzuki, seiya",673548,1,2024-05-09,2024-05-15
"westburg, jordan",676059,1,2024-05-09,2024-05-15
"velázquez, nelson",676369,1,2024-05-09,2024-05-15
"burleson, alec",676475,1,2024-05-09,2024-05-15
"schneider, davis",676914,1,2024-05-09,2024-05-15
"rodríguez, julio",677594,1,2024-05-09,2024-05-15
"abreu, wilyer",677800,2,2024-05-09,2024-05-15
"tovar, ezequiel",678662,2,2024-05-09,2024-05-15
"rafaela, ceddanne",678882,1,2024-05-09,2024-05-15
"rojas, johan",679032,1,2024-05-09,2024-05-15
"torkelson, spencer",679529,2,2024-05-09,2024-05-15
"blanco, dairon",680118,1,2024-05-09,2024-05-15
"schuemann, max",680474,1,2024-05-09,2024-05-15
"jeffers, ryan",680777,3,2024-05-09,2024-05-15
